=== Model H: C + GDP term, CRUJRA climate, 02:51:20 ===
[I 2026-08-06 02:51:34,855] A new study created in memory with name: no-name-f99afc08-7171-4ef4-83f2-49ae8df2fb38
[I 2026-08-06 03:12:30,275] Trial 759 finished with values: [10.723859896321427, 10.723859896321427] and parameters: {'k1': 0.07928164425547335, 'D_low': 29.89885508829526, 'k2': 0.00015466641867531393, 'D_high': 75448.27057709853, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 0.01648400221743738, 'gpp_af': 0.002311080279955305, 'gpp_b': 0.0012070331879029856, 'gpp_d': 33.9790424311127, 'ign_k': 0.0026834162496848666, 'ign_c': 0.21948188038908775, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:12:31,477] Trial 760 finished with values: [10.500506594295036, 10.500506594295036] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.003408831248661312, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 57.150062677916644, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 1.3894673469237204, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:12:32,716] Trial 761 finished with values: [-0.5939493038474781, 0.08534800757647254] and parameters: {'k1': 0.0030285741098956273, 'D_low': 254.94545883297096, 'k2': 0.00020222983754231334, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 124.72235343584714, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:12:33,917] Trial 762 finished with values: [-0.5516790898762702, 0.0975826428604899] and parameters: {'k1': 0.0030285741098956273, 'D_low': 1.1102341430568343, 'k2': 0.0009313467980132745, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 3.040882260558899, 'ign_c': 6.042560675552668, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:35,278] Trial 763 finished with values: [10.537916737321988, 10.537916737321988] and parameters: {'k1': 0.0030285741098956273, 'D_low': 29.89885508829526, 'k2': 7.639737756882014e-05, 'D_high': 34421.187846732486, 'fire_exp': 1.690751463226712, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.01148746495643705, 'gpp_b': 0.004215504256370331, 'gpp_d': 48.69745226446181, 'ign_k': 0.0026834162496848666, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:12:36,581] Trial 764 finished with values: [10.705527923950411, 10.705527923950411] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 29.89885508829526, 'k2': 0.00020222983754231334, 'D_high': 35.11445258128688, 'fire_exp': 1.5191397119156032, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 1.833717796770998, 'ign_c': 27.792265849300037, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:12:37,852] Trial 765 finished with values: [10.717769637571529, 10.717769637571529] and parameters: {'k1': 0.003993031584056685, 'D_low': 1.1102341430568343, 'k2': 0.0007492772870670282, 'D_high': 440.6703994564749, 'fire_exp': 1.314673522286271, 'P_half': 10.226988730324324, 'pre_dampen_half': 129.7187644086357, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0012070331879029856, 'gpp_d': 48.69745226446181, 'ign_k': 0.37424230019851973, 'ign_c': 1.3894673469237204, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:12:39,125] Trial 766 finished with values: [-0.6249124553111072, 0.12497933766688796] and parameters: {'k1': 0.0030285741098956273, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 22879.430573173642, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 22.126836566118193, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:12:40,372] Trial 767 finished with values: [10.192698061476804, 10.192698061476804] and parameters: {'k1': 0.003993031584056685, 'D_low': 1.1102341430568343, 'k2': 0.007519407491506672, 'D_high': 21863.563449420166, 'fire_exp': 1.4322493718230251, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:41,619] Trial 768 finished with values: [-0.5180076384905197, 0.36407826247519137] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 29.89885508829526, 'k2': 0.03820259936390116, 'D_high': 21863.563449420166, 'fire_exp': 1.2621840161507252, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 31.631196273374805, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 0.002115412774188856, 'ign_c': 4.135816738916683, 'gdp_gamma': 1.351676663316814}.
[I 2026-08-06 03:12:42,833] Trial 769 finished with values: [-0.616526819753042, 0.1474423456604409] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 376.7022142229396, 'k2': 0.03820259936390116, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 2.1698375693549488, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0005623095666134974, 'gpp_d': 331.7366635899375, 'ign_k': 0.038791280730284435, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:12:44,067] Trial 770 finished with values: [10.74100233825534, 10.74100233825534] and parameters: {'k1': 2.80643901112427e-05, 'D_low': 29.89885508829526, 'k2': 4.484744524732793e-05, 'D_high': 13.670484737132345, 'fire_exp': 2.256427475547138, 'P_half': 1.2765717873951687, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0012070331879029856, 'gpp_d': 4.08522800366862, 'ign_k': 0.008860989784957125, 'ign_c': 0.3525936800597896, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:45,512] Trial 771 finished with values: [10.422701966284592, 10.422701966284592] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 1.1102341430568343, 'k2': 7.639737756882014e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 1324.652797432114, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.023660841034240054, 'gpp_b': 0.0012070331879029856, 'gpp_d': 48.69745226446181, 'ign_k': 0.0026834162496848666, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.351676663316814}.
[I 2026-08-06 03:12:46,704] Trial 772 finished with values: [10.638068264119374, 10.638068264119374] and parameters: {'k1': 0.00031489116479568613, 'D_low': 1.1102341430568343, 'k2': 0.019518986965599543, 'D_high': 35.11445258128688, 'fire_exp': 1.4322493718230251, 'P_half': 141.1179996668461, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 34.70266988650411, 'ign_k': 0.04953965919919731, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.351676663316814}.
[I 2026-08-06 03:12:47,913] Trial 773 finished with values: [10.20889123632965, 10.20889123632965] and parameters: {'k1': 0.0030285741098956273, 'D_low': 29.89885508829526, 'k2': 2.6691447170887788e-05, 'D_high': 21863.563449420166, 'fire_exp': 1.5191397119156032, 'P_half': 1.2765717873951687, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.017832592720985762, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 1.2021930484915047, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:49,182] Trial 774 finished with values: [-0.6195830955692034, 0.12953868271326074] and parameters: {'k1': 0.0030285741098956273, 'D_low': 29.89885508829526, 'k2': 0.0007492772870670282, 'D_high': 13.670484737132345, 'fire_exp': 1.4322493718230251, 'P_half': 25.255166452944085, 'pre_dampen_half': 129.7187644086357, 'gpp_af': 0.05391752791214327, 'gpp_b': 2.760453806101824e-05, 'gpp_d': 2.0564340380953867, 'ign_k': 0.37424230019851973, 'ign_c': 6.160975294741436, 'gdp_gamma': 0.7366679513906507}.
[I 2026-08-06 03:12:50,404] Trial 775 finished with values: [10.671642658464767, 10.671642658464767] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 5106.674528526557, 'k2': 0.007519407491506672, 'D_high': 4679.501568332819, 'fire_exp': 1.4322493718230251, 'P_half': 2.1698375693549488, 'pre_dampen_half': 0.030038384298469348, 'gpp_af': 0.05391752791214327, 'gpp_b': 3.686869490609954e-05, 'gpp_d': 34.70266988650411, 'ign_k': 0.0019264360371306567, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:12:51,581] Trial 776 finished with values: [-0.5597740008991641, 0.096223082426523] and parameters: {'k1': 0.0002191739661157602, 'D_low': 1.1102341430568343, 'k2': 0.003129228656360861, 'D_high': 641.3139914374977, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 1.2021930484915047, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:52,771] Trial 777 finished with values: [-0.5941102963875172, 0.14731409864133727] and parameters: {'k1': 2.80643901112427e-05, 'D_low': 29.89885508829526, 'k2': 4.484744524732793e-05, 'D_high': 28975.337521324145, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 10.931606102061748, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:54,006] Trial 778 finished with values: [-0.5771010404002624, 0.09809761800636341] and parameters: {'k1': 0.0030285741098956273, 'D_low': 29.89885508829526, 'k2': 0.00020222983754231334, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:12:55,213] Trial 779 finished with values: [10.06347314985096, 10.06347314985096] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 254.94545883297096, 'k2': 0.00020222983754231334, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 141.1179996668461, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 124.72235343584714, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:12:56,420] Trial 780 finished with values: [-0.6026892874681691, 0.08233831139452041] and parameters: {'k1': 0.0027015957920129437, 'D_low': 3.7322156377670694, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 2.066761381010117, 'P_half': 10.226988730324324, 'pre_dampen_half': 66.7446265922751, 'gpp_af': 0.8571213555597653, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 2.7728241828010627, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:12:57,596] Trial 781 finished with values: [10.463131569886071, 10.463131569886071] and parameters: {'k1': 0.002592951380378533, 'D_low': 3.7322156377670694, 'k2': 0.007519407491506672, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.002311080279955305, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 3.040882260558899, 'ign_c': 6.042560675552668, 'gdp_gamma': 0.8585865290142173}.
[I 2026-08-06 03:12:58,803] Trial 782 finished with values: [10.60247580991863, 10.60247580991863] and parameters: {'k1': 0.002592951380378533, 'D_low': 376.7022142229396, 'k2': 0.007519407491506672, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:00,085] Trial 783 finished with values: [10.022922849179327, 10.022922849179327] and parameters: {'k1': 0.0029690870944846805, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0340574447037933, 'P_half': 4.699556021099095, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 3.253305539860196, 'gpp_b': 0.02052499618703749, 'gpp_d': 331.7366635899375, 'ign_k': 2.7728241828010627, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:01,352] Trial 784 finished with values: [10.605891449802936, 10.605891449802936] and parameters: {'k1': 0.0030285741098956273, 'D_low': 1.1102341430568343, 'k2': 4.484744524732793e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.0340574447037933, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.26378036791458415, 'gpp_d': 2.0564340380953867, 'ign_k': 0.0026834162496848666, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:13:02,598] Trial 785 finished with values: [10.034721286311875, 10.034721286311875] and parameters: {'k1': 0.0030285741098956273, 'D_low': 30.956657914928517, 'k2': 2.6691447170887788e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:03,794] Trial 786 finished with values: [10.994315722117683, 10.994315722117683] and parameters: {'k1': 0.07928164425547335, 'D_low': 1.1102341430568343, 'k2': 0.00014001191914113747, 'D_high': 28261.051090193658, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:13:05,089] Trial 787 finished with values: [10.552417136328927, 10.552417136328927] and parameters: {'k1': 0.0029690870944846805, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.6471752197360958, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 3.253305539860196, 'gpp_b': 0.02052499618703749, 'gpp_d': 33.9790424311127, 'ign_k': 2.7728241828010627, 'ign_c': 0.24146724221282195, 'gdp_gamma': 0.0011968278361941967}.
[I 2026-08-06 03:13:06,546] Trial 788 finished with values: [10.151444474704816, 10.151444474704816] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 10.226988730324324, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 16.21278047231698, 'ign_k': 2.7728241828010627, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:07,746] Trial 789 finished with values: [-0.5934634521432223, 0.11654771513815765] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 29.89885508829526, 'k2': 4.484744524732793e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.017832592720985762, 'gpp_b': 0.004215504256370331, 'gpp_d': 189.88136301569827, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:08,921] Trial 790 finished with values: [10.769230689781812, 10.769230689781812] and parameters: {'k1': 0.0030285741098956273, 'D_low': 5106.674528526557, 'k2': 0.06994589881535453, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.2681489769414654, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:10,181] Trial 791 finished with values: [-0.6103777774585558, 0.1441725830281746] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 1.1102341430568343, 'k2': 4.484744524732793e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004215504256370331, 'gpp_d': 33.9790424311127, 'ign_k': 0.15374098204111453, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:11,413] Trial 792 finished with values: [10.315355113739926, 10.315355113739926] and parameters: {'k1': 8.468146923166077e-05, 'D_low': 1.1102341430568343, 'k2': 0.0007492772870670282, 'D_high': 22879.430573173642, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.002215317485674688, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:13:12,599] Trial 793 finished with values: [-0.5885450417465261, 0.13310298806765075] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 238.72908899163244, 'k2': 0.06994589881535453, 'D_high': 2970.7920514735997, 'fire_exp': 1.2621840161507252, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.002311080279955305, 'gpp_b': 3.481277316673104e-05, 'gpp_d': 26.003623362924223, 'ign_k': 0.0026834162496848666, 'ign_c': 6.160975294741436, 'gdp_gamma': 0.8585865290142173}.
[I 2026-08-06 03:13:13,779] Trial 794 finished with values: [-0.5901134104923262, 0.2003933586628327] and parameters: {'k1': 0.0009706606756877609, 'D_low': 148.10800730363493, 'k2': 0.08935977793528184, 'D_high': 28975.337521324145, 'fire_exp': 1.0881360604103363, 'P_half': 141.1179996668461, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.0030742893625766146, 'gpp_d': 331.7366635899375, 'ign_k': 0.0026834162496848666, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:13:15,030] Trial 795 finished with values: [10.11734670332859, 10.11734670332859] and parameters: {'k1': 0.00031489116479568613, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 2970.7920514735997, 'fire_exp': 1.3691144450003565, 'P_half': 1.2765717873951687, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0030742893625766146, 'gpp_d': 34.70266988650411, 'ign_k': 2.7728241828010627, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:16,256] Trial 796 finished with values: [-0.6234169561453057, 0.09937820624584603] and parameters: {'k1': 0.07928164425547335, 'D_low': 148.10800730363493, 'k2': 0.00014001191914113747, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004597283814159352, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:17,470] Trial 797 finished with values: [10.446840405609665, 10.446840405609665] and parameters: {'k1': 0.0027015957920129437, 'D_low': 3.7322156377670694, 'k2': 0.06994589881535453, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 4.933751600448339, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.011750724729953272, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:13:18,644] Trial 798 finished with values: [10.76923076903347, 10.76923076903347] and parameters: {'k1': 0.00010644034434866997, 'D_low': 376.7022142229396, 'k2': 0.00014001191914113747, 'D_high': 21863.563449420166, 'fire_exp': 2.066761381010117, 'P_half': 10.226988730324324, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 189.88136301569827, 'ign_k': 0.37424230019851973, 'ign_c': 60.3362363362059, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:19,830] Trial 799 finished with values: [-0.6049282371482293, 0.07752348703707324] and parameters: {'k1': 0.0030285741098956273, 'D_low': 3.7322156377670694, 'k2': 0.00014001191914113747, 'D_high': 21863.563449420166, 'fire_exp': 2.066761381010117, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 11.77190025324203, 'gdp_gamma': 0.559652086128564}.
[I 2026-08-06 03:13:21,110] Trial 800 finished with values: [10.4996672862476, 10.4996672862476] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 1.1102341430568343, 'k2': 0.0007492772870670282, 'D_high': 13.670484737132345, 'fire_exp': 1.314673522286271, 'P_half': 2380.5746020770407, 'pre_dampen_half': 129.7187644086357, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0012070331879029856, 'gpp_d': 48.69745226446181, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.7366679513906507}.
[I 2026-08-06 03:13:22,327] Trial 801 finished with values: [-0.546652893626334, 0.11531900005685669] and parameters: {'k1': 0.0004142619760188259, 'D_low': 1.1102341430568343, 'k2': 0.00017049818743233354, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.13835602451753132, 'gpp_b': 0.004215504256370331, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:13:23,546] Trial 802 finished with values: [-0.5753675730849771, 0.07237154754565878] and parameters: {'k1': 0.0030285741098956273, 'D_low': 376.7022142229396, 'k2': 0.0007081721844034209, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 38.724768330732324, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.02052499618703749, 'gpp_d': 28.985497348274123, 'ign_k': 9.226223582279749, 'ign_c': 0.6615437365561385, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:24,717] Trial 803 finished with values: [-0.6003242719564181, 0.1584742689932327] and parameters: {'k1': 2.80643901112427e-05, 'D_low': 2.6285770615112845, 'k2': 0.00014001191914113747, 'D_high': 2842.140588732084, 'fire_exp': 1.0881360604103363, 'P_half': 1.2765717873951687, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.038791280730284435, 'ign_c': 0.9580682294110432, 'gdp_gamma': 1.8068697350278546}.
[I 2026-08-06 03:13:25,937] Trial 804 finished with values: [-0.5544463345673939, 0.08997665858390058] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 3.7322156377670694, 'k2': 0.06994589881535453, 'D_high': 2970.7920514735997, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.002311080279955305, 'gpp_b': 0.004215504256370331, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.8585865290142173}.
[I 2026-08-06 03:13:27,440] Trial 805 finished with values: [10.726023204818834, 10.726023204818834] and parameters: {'k1': 0.0030285741098956273, 'D_low': 490.2396944106614, 'k2': 4.484744524732793e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.0881360604103363, 'P_half': 25.255166452944085, 'pre_dampen_half': 0.04385018674829578, 'gpp_af': 0.09145768948268033, 'gpp_b': 0.004597283814159352, 'gpp_d': 33.9790424311127, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:13:28,627] Trial 806 finished with values: [10.305478233527353, 10.305478233527353] and parameters: {'k1': 2.9394634586259703e-05, 'D_low': 1.1102341430568343, 'k2': 0.0007081721844034209, 'D_high': 21863.563449420166, 'fire_exp': 1.314673522286271, 'P_half': 35.828811741825064, 'pre_dampen_half': 8.904067307938409, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0012070331879029856, 'gpp_d': 33.9790424311127, 'ign_k': 0.002608786855182909, 'ign_c': 1.3894673469237204, 'gdp_gamma': 0.7366679513906507}.
[I 2026-08-06 03:13:29,799] Trial 807 finished with values: [-0.5589350093519883, 0.1780738780823652] and parameters: {'k1': 0.0002191739661157602, 'D_low': 1.1102341430568343, 'k2': 4.484744524732793e-05, 'D_high': 35.11445258128688, 'fire_exp': 1.4322493718230251, 'P_half': 1.2765717873951687, 'pre_dampen_half': 397.4459556835019, 'gpp_af': 0.05391752791214327, 'gpp_b': 0.0012070331879029856, 'gpp_d': 331.7366635899375, 'ign_k': 0.37424230019851973, 'ign_c': 6.807874826564585, 'gdp_gamma': 0.3862443158940324}.
[I 2026-08-06 03:13:31,033] Trial 808 finished with values: [10.077250325897127, 10.077250325897127] and parameters: {'k1': 0.0030285741098956273, 'D_low': 29.89885508829526, 'k2': 0.0007081721844034209, 'D_high': 21863.563449420166, 'fire_exp': 1.5191397119156032, 'P_half': 789.505697600963, 'pre_dampen_half': 36.876350096203005, 'gpp_af': 0.77971265860489, 'gpp_b': 0.0004415338450914255, 'gpp_d': 48.69745226446181, 'ign_k': 2.7728241828010627, 'ign_c': 6.807874826564585, 'gdp_gamma': 1.8068697350278546}.
