=== Model G: fitting N.America  (tag=G_NAmerica, N_TRIALS=1500)  02:11:45 ===
[I 2026-08-06 02:11:57,759] A new study created in memory with name: no-name-780a3e0e-9037-48ea-a8af-0789dad024c1
[I 2026-08-06 02:11:58,823] Trial 0 finished with values: [12.23567035863789, 12.23567035863789] and parameters: {'k1': 0.03635503353478365, 'D_low': 70.18267183720735, 'k2': 0.012758211164590085, 'D_high': 2940.51756322311, 'fire_exp': 1.165368636520435, 'P_half': 12.808863354047988, 'pre_dampen_half': 107.40052367919465, 'gpp_af': 0.1476584299248268, 'gpp_b': 0.0005752434266899163, 'gpp_d': 660.9129108295722, 'ign_k': 8.708806168038567, 'ign_c': 20.03995359361212}.
[I 2026-08-06 02:31:55,083] Trial 1184 finished with values: [10.629667333707966, 10.629667333707966] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 0.005695622647004589, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:31:56,022] Trial 1185 finished with values: [-0.5700906822935471, 0.029946040919470618] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 0.0006229347004284254, 'D_high': 400.9149428326862, 'fire_exp': 1.2680134752324452, 'P_half': 177.4954658911452, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 4.077131237195135, 'gpp_b': 0.10123867001105968, 'gpp_d': 269.7608381628704, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:31:56,937] Trial 1186 finished with values: [-0.5645868031604946, 0.02351106674060932] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.35446974723746, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:31:57,886] Trial 1187 finished with values: [10.767503148696486, 10.767503148696486] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 3.9178186942813955, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:31:58,826] Trial 1188 finished with values: [-0.5502732627544299, 0.017224917337300583] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.010722707674549, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.6637926838138378, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:00,133] Trial 1189 finished with values: [10.76922486316052, 10.76922486316052] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 2.463347595720777, 'P_half': 958.8659498594012, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.004339536161007625, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 19.19168994439752}.
[I 2026-08-06 02:32:01,100] Trial 1190 finished with values: [10.308546611514087, 10.308546611514087] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 44.718513991627965, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:02,143] Trial 1191 finished with values: [10.766723747380343, 10.766723747380343] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 0.0499774937030317, 'D_high': 400.9149428326862, 'fire_exp': 1.2680134752324452, 'P_half': 605.9999467262207, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.0010377465972769557, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 7.799059237255681, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:03,139] Trial 1192 finished with values: [-0.5569440921896585, 0.026156978704637623] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1578.0404945802954, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 107.84642153666701, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:04,150] Trial 1193 finished with values: [-0.5617469235746725, 0.022004064580342653] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 4.582731702170249, 'gpp_b': 0.09760461369620549, 'gpp_d': 300.3420512048734, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:05,082] Trial 1194 finished with values: [-0.5624764503053867, 0.019110391798628834] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 107.84642153666701, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:06,016] Trial 1195 finished with values: [-0.5341016575584419, 0.01963131654403949] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:06,919] Trial 1196 finished with values: [-0.5689504369381227, 0.025356127289253183] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:07,837] Trial 1197 finished with values: [-0.5755016814133909, 0.012463674478836784] and parameters: {'k1': 0.08926311370835228, 'D_low': 31.117676855667376, 'k2': 0.006138509947844854, 'D_high': 1687.3495104568947, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.052183838897628114, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 19.19168994439752}.
[I 2026-08-06 02:32:08,753] Trial 1198 finished with values: [-0.49752133432411627, 0.011170911938930828] and parameters: {'k1': 0.021368329072358756, 'D_low': 616.4329525571076, 'k2': 0.0004381141781653133, 'D_high': 24939.838794891497, 'fire_exp': 1.3239942327296237, 'P_half': 39.03214299767183, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 11.234842109991876, 'gpp_b': 1.5938003265859821, 'gpp_d': 300.3420512048734, 'ign_k': 0.0037322156377670697, 'ign_c': 3.735862630812751}.
[I 2026-08-06 02:32:09,655] Trial 1199 finished with values: [-0.5513808522509612, 0.02443655067004069] and parameters: {'k1': 0.025383218374507292, 'D_low': 31.117676855667376, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 276.27089412392087, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 7.799059237255681, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:10,574] Trial 1200 finished with values: [-0.5541393665423793, 0.019008276324631646] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 2.9865936975455876, 'gpp_b': 0.6637926838138378, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:11,510] Trial 1201 finished with values: [-0.5553496435932588, 0.017830927595027912] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 0.0002642238654525265, 'D_high': 1687.3495104568947, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 4.582731702170249, 'gpp_b': 0.6637926838138378, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:12,412] Trial 1202 finished with values: [10.968346906384776, 10.968346906384776] and parameters: {'k1': 0.025383218374507292, 'D_low': 51.9967392387832, 'k2': 0.006138509947844854, 'D_high': 2969.087094484682, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 93.53769344293097, 'gpp_af': 0.004339536161007625, 'gpp_b': 0.000832333943844274, 'gpp_d': 107.84642153666701, 'ign_k': 0.6454459531371669, 'ign_c': 19.19168994439752}.
[I 2026-08-06 02:32:13,329] Trial 1203 finished with values: [-0.5645845922585391, 0.024204510149354763] and parameters: {'k1': 0.025383218374507292, 'D_low': 2.3548462628715368, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:14,213] Trial 1204 finished with values: [-0.52865790631207, 0.032432570898383806] and parameters: {'k1': 0.025383218374507292, 'D_low': 9.330007965781027, 'k2': 1.702637694606324e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.8729941525466279, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 8.392504050877111}.
[I 2026-08-06 02:32:15,132] Trial 1205 finished with values: [-0.5708994287538137, 0.026383573325511667] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 0.0004381141781653133, 'D_high': 1578.0404945802954, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 1.6278996489926025, 'gpp_b': 0.09760461369620549, 'gpp_d': 300.3420512048734, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:16,017] Trial 1206 finished with values: [10.014965520152263, 10.014965520152263] and parameters: {'k1': 0.025383218374507292, 'D_low': 9.330007965781027, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 2.4497488749956643e-05, 'gpp_d': 39.827466658711515, 'ign_k': 1.8669871096222272, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:16,999] Trial 1207 finished with values: [10.082265692637204, 10.082265692637204] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 0.005695622647004589, 'D_high': 2088.984173542034, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.6418343258142463, 'gpp_b': 0.6637926838138378, 'gpp_d': 300.3420512048734, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:17,930] Trial 1208 finished with values: [-0.5676061450646206, 0.030054524832462293] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.010722707674549, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:18,836] Trial 1209 finished with values: [10.440456358347399, 10.440456358347399] and parameters: {'k1': 0.025383218374507292, 'D_low': 174.83983085324363, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 11.234842109991876, 'gpp_b': 1.5938003265859821, 'gpp_d': 10.409702860563906, 'ign_k': 0.5080094006294851, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:19,737] Trial 1210 finished with values: [-0.5644696411937816, 0.01817943873789729] and parameters: {'k1': 0.025383218374507292, 'D_low': 31.117676855667376, 'k2': 0.0004381141781653133, 'D_high': 1687.3495104568947, 'fire_exp': 1.2680134752324452, 'P_half': 177.4954658911452, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 11.234842109991876, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 7.799059237255681, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:21,044] Trial 1211 finished with values: [-0.5617939332881694, 0.013407780684383086] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 0.0499774937030317, 'D_high': 1687.3495104568947, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:21,961] Trial 1212 finished with values: [10.009897950976933, 10.009897950976933] and parameters: {'k1': 0.016594187721123744, 'D_low': 9.330007965781027, 'k2': 7.915210103365496e-05, 'D_high': 308.0832558855944, 'fire_exp': 1.010722707674549, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.35446974723746, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:22,877] Trial 1213 finished with values: [10.654839297838794, 10.654839297838794] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 177.4954658911452, 'pre_dampen_half': 0.22341051034589954, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 368.30088529547436, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:23,794] Trial 1214 finished with values: [10.602954260870153, 10.602954260870153] and parameters: {'k1': 0.025383218374507292, 'D_low': 1996.1705347166455, 'k2': 7.145711288893928e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 300.3420512048734, 'ign_k': 1.193692846763647, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:24,711] Trial 1215 finished with values: [-0.5547362247002144, 0.025519460864381616] and parameters: {'k1': 0.021368329072358756, 'D_low': 31.117676855667376, 'k2': 0.0499774937030317, 'D_high': 984.0626059011972, 'fire_exp': 1.2680134752324452, 'P_half': 276.27089412392087, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:25,614] Trial 1216 finished with values: [10.168034262820035, 10.168034262820035] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 0.006138509947844854, 'D_high': 1687.3495104568947, 'fire_exp': 1.010722707674549, 'P_half': 958.8659498594012, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.004339536161007625, 'gpp_b': 0.000832333943844274, 'gpp_d': 300.3420512048734, 'ign_k': 0.0020334482133945423, 'ign_c': 19.19168994439752}.
[I 2026-08-06 02:32:26,517] Trial 1217 finished with values: [10.586304773731483, 10.586304773731483] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 0.0499774937030317, 'D_high': 6455.595882939566, 'fire_exp': 1.144329066180296, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 0.4690202496211708, 'ign_k': 7.799059237255681, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:27,450] Trial 1218 finished with values: [10.76923076805719, 10.76923076805719] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 368.30088529547436, 'ign_k': 3.7173717478250508, 'ign_c': 137.90750725122015}.
[I 2026-08-06 02:32:28,382] Trial 1219 finished with values: [11.674864629078042, 11.674864629078042] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 0.005695622647004589, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 276.27089412392087, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.1676789742547917, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:29,299] Trial 1220 finished with values: [-0.5681166962596559, 0.025658309770752452] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:30,216] Trial 1221 finished with values: [10.0061084774373, 10.0061084774373] and parameters: {'k1': 0.025383218374507292, 'D_low': 51.9967392387832, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.010722707674549, 'P_half': 958.8659498594012, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 3.4546549264812216, 'gpp_b': 0.539125393369549, 'gpp_d': 300.3420512048734, 'ign_k': 0.6454459531371669, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:31,133] Trial 1222 finished with values: [10.555248127508873, 10.555248127508873] and parameters: {'k1': 0.025383218374507292, 'D_low': 117.2401123013763, 'k2': 0.0499774937030317, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.1588528422491509, 'gpp_b': 0.6637926838138378, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:32,065] Trial 1223 finished with values: [10.574327104863254, 10.574327104863254] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 1687.3495104568947, 'fire_exp': 1.404276171936119, 'P_half': 958.8659498594012, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 0.004339536161007625, 'gpp_b': 0.000832333943844274, 'gpp_d': 7.797126586048889, 'ign_k': 3.7173717478250508, 'ign_c': 19.19168994439752}.
[I 2026-08-06 02:32:32,999] Trial 1224 finished with values: [10.453607019106906, 10.453607019106906] and parameters: {'k1': 0.08926311370835228, 'D_low': 31.117676855667376, 'k2': 0.0499774937030317, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 276.27089412392087, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.6637926838138378, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:33,932] Trial 1225 finished with values: [10.767640490327508, 10.767640490327508] and parameters: {'k1': 0.021368329072358756, 'D_low': 616.4329525571076, 'k2': 0.0004381141781653133, 'D_high': 6455.595882939566, 'fire_exp': 1.3239942327296237, 'P_half': 3113.806805121377, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 22.766850248686247, 'gpp_b': 1.5938003265859821, 'gpp_d': 0.43748560545593573, 'ign_k': 0.0037322156377670697, 'ign_c': 3.735862630812751}.
[I 2026-08-06 02:32:34,865] Trial 1226 finished with values: [10.62680033395861, 10.62680033395861] and parameters: {'k1': 0.021368329072358756, 'D_low': 616.4329525571076, 'k2': 0.0004381141781653133, 'D_high': 400.9149428326862, 'fire_exp': 1.2680134752324452, 'P_half': 177.4954658911452, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 4.077131237195135, 'gpp_b': 0.10123867001105968, 'gpp_d': 1.4794382088887477, 'ign_k': 0.0037322156377670697, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:35,829] Trial 1227 finished with values: [-0.5616234709140617, 0.011039742216842563] and parameters: {'k1': 0.021368329072358756, 'D_low': 31.117676855667376, 'k2': 0.0499774937030317, 'D_high': 6455.595882939566, 'fire_exp': 1.7164931785633317, 'P_half': 276.27089412392087, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.1676789742547917, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:36,730] Trial 1228 finished with values: [-0.5322638974966096, 0.024069274553475406] and parameters: {'k1': 0.03232155805617897, 'D_low': 18.522006003174383, 'k2': 2.2615266960724332e-05, 'D_high': 1578.0404945802954, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.00021070348375919418, 'gpp_d': 368.30088529547436, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:37,647] Trial 1229 finished with values: [-0.5672402097593748, 0.027024812539821252] and parameters: {'k1': 0.025383218374507292, 'D_low': 9.330007965781027, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.35446974723746, 'gpp_d': 891.8036602897795, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:38,561] Trial 1230 finished with values: [10.106970590648656, 10.106970590648656] and parameters: {'k1': 0.08926311370835228, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.2680134752324452, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.1676789742547917, 'gpp_d': 368.30088529547436, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:39,486] Trial 1231 finished with values: [-0.5674745785752885, 0.013109362831667526] and parameters: {'k1': 0.08926311370835228, 'D_low': 31.117676855667376, 'k2': 0.0499774937030317, 'D_high': 1687.3495104568947, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 9.797752629207743, 'ign_k': 7.799059237255681, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:40,403] Trial 1232 finished with values: [-0.5690145846814756, 0.0178867020152923] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 0.0004381141781653133, 'D_high': 6455.595882939566, 'fire_exp': 1.2680134752324452, 'P_half': 664.2027816373393, 'pre_dampen_half': 25.15960733455044, 'gpp_af': 22.766850248686247, 'gpp_b': 0.6637926838138378, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:41,682] Trial 1233 finished with values: [-0.5715114406643871, 0.011700924052244543] and parameters: {'k1': 0.021368329072358756, 'D_low': 18.522006003174383, 'k2': 0.006138509947844854, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 876.2992842289289, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.10123867001105968, 'gpp_d': 39.827466658711515, 'ign_k': 9.848952560187115, 'ign_c': 19.19168994439752}.
[I 2026-08-06 02:32:42,569] Trial 1234 finished with values: [10.22413679336582, 10.22413679336582] and parameters: {'k1': 0.08926311370835228, 'D_low': 31.117676855667376, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.2680134752324452, 'P_half': 608.3019192425825, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 22.766850248686247, 'gpp_b': 0.09760461369620549, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:43,519] Trial 1235 finished with values: [10.470670793001528, 10.470670793001528] and parameters: {'k1': 0.021368329072358756, 'D_low': 9.330007965781027, 'k2': 4.763991596630584e-05, 'D_high': 6455.595882939566, 'fire_exp': 1.0473002272689056, 'P_half': 5400.740686445294, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 0.07167887776549431, 'gpp_d': 107.84642153666701, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
[I 2026-08-06 02:32:44,420] Trial 1236 finished with values: [10.06595327134802, 10.06595327134802] and parameters: {'k1': 0.025383218374507292, 'D_low': 18.522006003174383, 'k2': 4.763991596630584e-05, 'D_high': 400.9149428326862, 'fire_exp': 1.0473002272689056, 'P_half': 664.2027816373393, 'pre_dampen_half': 14.689898077648792, 'gpp_af': 4.582731702170249, 'gpp_b': 1.5938003265859821, 'gpp_d': 39.827466658711515, 'ign_k': 3.7173717478250508, 'ign_c': 14.367095138664217}.
