iso3,admin,continent,area_km2,burned_frac_pct,p_ann,t_air,gpp,gdp_pcap,pop,popdens
ZAF,South Africa,Africa,1206918.097625385,4.347093583438609,467.2786575892167,18.947822399210985,0.3545605202086909,6108.992158873371,53285748.1,44.1502602412209
SOM,Somalia,Africa,473667.03490704065,0.41944674314197833,297.53297108841355,27.414049998700765,0.05920927223232109,394.0022729282733,12499656.0,26.38911952665888
SLB,Solomon Islands,Oceania,30545.908164894045,0.003376099967334322,2245.96988931085,18.334152618412794,0.8706282757858097,1663.010987526577,569495.3,18.643914495052154
SVK,Slovakia,Europe,50910.58508122442,0.39351126208257087,789.1241553559249,8.468983733451507,0.5884142311204176,14543.799761824843,5403528.2,106.13761738112092
SVN,Slovenia,Europe,21433.25649055707,0.07914021783671307,1404.0599734225652,9.454626352567935,1.447834015637634,21377.850923105412,2040298.05,95.19309634067515
SLE,Sierra Leone,Africa,73348.76922775131,52.98171601571993,2596.4142915368375,26.170479313773974,1.4067683093743413,717.6939209856172,6329816.4,86.29751346400413
SRB,Republic of Serbia,Europe,68667.72056662297,3.8777359556507185,765.7415838191424,11.72496492074338,0.8247583243875934,5706.749128032643,7244073.9,105.49460270741966
SEN,Senegal,Africa,200640.7241609939,28.89611476051945,743.7310213675189,29.024130532879497,0.08481290537994632,1193.8134191662566,13109777.15,65.33956256796965
SAU,Saudi Arabia,Asia,1922769.1013929858,0.01654751544062642,75.88411401478278,19.871202140722612,5.062520054681429e-06,21224.293090531002,25001722.45,13.002977025107715
RWA,Rwanda,Africa,30891.184694245523,4.444416243330464,861.6537567481723,16.06330556149885,0.49971181629042044,555.0620345171,10506494.3,340.1130259001421
RUS,Russia,Europe,16898746.965476263,2.6459136863355006,435.4617010014396,-2.513718997869802,0.360702534747631,9242.258410644532,144161757.2,8.530914007678737
ROU,Romania,Europe,234593.3949267456,3.0194033827535063,666.410895760774,10.137675096374876,0.6182819656746311,8085.148835988733,20437645.05,87.11943938737868
QAT,Qatar,Asia,8387.011104066356,0.001276166652168859,42.25628536784561,18.10620685950909,9.293963408759985e-05,66076.44395369657,1668152.5,198.89713740705713
PRT,Portugal,Europe,102694.81839516968,2.258894901425854,803.725708031587,14.41172184752082,1.1568337410227172,20403.78613771193,10438744.8,101.64821325095204
POL,Poland,Europe,312690.41168519086,0.352420377255421,605.2173663285325,8.853111534193127,0.6288527408532179,11538.347331598115,38058915.4,121.71436659950032
PHL,Philippines,Asia,274743.6157456864,3.8376101647120966,2548.4624538973208,24.57588610668624,1.5916339638754975,2191.696265631922,97220227.4,353.85800371059725
PER,Peru,South America,1293228.1173578962,0.8334893127006572,1620.5129767343792,18.99261676203524,2.2029376748849696,4823.012563633097,29498306.65,22.809824696872447
PRY,Paraguay,South America,400005.29038263665,9.845439305923131,1168.0478134623856,24.617447594616095,1.0535229822078869,4336.152431537406,5837799.9,14.594306726332753
PNG,Papua New Guinea,Oceania,451234.9266484146,0.9143055179703943,3079.734081484404,22.97551123422861,3.4083237426026374,1785.7041060178854,7752211.55,17.179990049928545
PAN,Panama,North America,76426.36638490614,3.1873994095852827,2411.2246687876604,24.988213237544446,2.5176729697243823,9703.74818242426,3670639.35,48.028442586339345
PAK,Pakistan,Asia,862990.1119802042,2.0228145945489,240.83131048533016,17.310241293637674,0.035018334165326265,1089.4818223767384,198691030.1,230.2355813140043
