source_path,git_blob,archive_path,sha256,bytes,git_mode,artifact_kind,model_family,stage,declared_model,parameter_count,record_count,first_seen_commit,first_seen_date,last_seen_commit,last_seen_date,commit_count,history_refs,tip_refs
models/C/params.Gtrop_Boreal.k3.json,47dce0c9252b5235e3d4166e888bfa7eb65aae06,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Boreal.k3.47dce0c9252b5235e3d4166e888bfa7eb65aae06.json,dd0d00e4e5ac2fee3b968fb21eb3dd405a190a9d6ba4ad25ac476e7d8553df73,1747,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Boreal.k4.json,c5ef73cda78cb568cc84230a174b94421fa8d119,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Boreal.k4.c5ef73cda78cb568cc84230a174b94421fa8d119.json,ef70f810580d72ba1323489c3f7af3037b107617f8f35dee79f651ab82aa3e39,1746,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Boreal.k5.json,5426255a2932771d4f8faf7ae5124b1920f5b6d3,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Boreal.k5.5426255a2932771d4f8faf7ae5124b1920f5b6d3.json,49a05023676774599aa71764ceb0d3e8296b9105f822d4e156243b6503b18b3c,1748,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Europe.json,76b395676adf30c1d4253ce4f27be69113976b07,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Europe.76b395676adf30c1d4253ce4f27be69113976b07.json,4d3f7985fbfe00bd48d0e8f691d5c3114dbe8ce3b0bc92a1e323b5dff2cacf48,1636,100644,model-parameters,I,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,13,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Europe.k1.json,87e0db83d1705f93beef5929aac168cb36c6d392,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Europe.k1.87e0db83d1705f93beef5929aac168cb36c6d392.json,2f83416ffcc6468195e2b82f662f00dc84cc826408127af7db05dcb2d5dc9d53,1753,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Europe.k2.json,4b5ec5a095ba426311302720bbf9ba9401886fd3,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Europe.k2.4b5ec5a095ba426311302720bbf9ba9401886fd3.json,776c649a113159cbf6bbf4b470fcc7a036d8920b6bf0d5da0efda78ebaa830bc,1753,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Europe.k3.json,a4ebcee505d78545bbcc66fa65085947057ee9a7,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Europe.k3.a4ebcee505d78545bbcc66fa65085947057ee9a7.json,f03fe9e8e9b97086450944e5dc830cac42b101854a1c8d2618da8b157092caa5,1757,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_Europe.k4.json,ff7050a0bbadec96f346e99f587a48613e5a3969,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_Europe.k4.ff7050a0bbadec96f346e99f587a48613e5a3969.json,481e3c47a3ec3efcf4a4e148a718b5fa8c1155ba37729a7981261b006ce95508,1749,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_NAmerica.json,66b7228a8e10a4037769a60d1866d7db44f84345,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_NAmerica.66b7228a8e10a4037769a60d1866d7db44f84345.json,926d56904e5e345cb8c375389255403bce0cded7d86d02c3260622ab5a7f4bc0,1635,100644,model-parameters,I,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,13,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_NAmerica.k1.json,fb963bc5498fd7ab423d146a25387626f0ca51b9,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_NAmerica.k1.fb963bc5498fd7ab423d146a25387626f0ca51b9.json,2bf2d1cbe52a87410ed1d4b26439b5de1ded246610634fb1df3da10d3fc55533,1752,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_NAmerica.k2.json,d15e9cd4edc6af1ffbbdae069dc618b095bc3e14,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_NAmerica.k2.d15e9cd4edc6af1ffbbdae069dc618b095bc3e14.json,7ac69539b9c8ba6d63177ab4a1d84668168bd9606c377f8bb5c5e77dc5c80a74,1747,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_NAmerica.k3.json,842b88a53bb3b11f70b566d70a36cbcb5dade39c,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_NAmerica.k3.842b88a53bb3b11f70b566d70a36cbcb5dade39c.json,742ea722a5c79e9649af440a9e794fb1fb5a532442513c6710f0b2cb1efdb6d3,1750,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_NAmerica.k4.json,105cfb764c68eb8a881f68048a531329660897d8,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_NAmerica.k4.105cfb764c68eb8a881f68048a531329660897d8.json,78f581322fc91357c98c28fd77df83acae860ec2457ff10c6f6004bad555d9e4,1750,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_NAmerica.k5.json,885e4310e66ed245ab7fdc44ca784afe28a065ef,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_NAmerica.k5.885e4310e66ed245ab7fdc44ca784afe28a065ef.json,3643788017c8bab12d77f2a320f3de854b316fae008892ae90d77aee3a6d544b,1750,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SAmerica.json,a706c7cee671ac0863bef1f4f94360c64569993a,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SAmerica.a706c7cee671ac0863bef1f4f94360c64569993a.json,4d877f19d6ac2a13cc35d403258e2fd1de0c428d8279d732c2291b03932153e5,1639,100644,model-parameters,I,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,13,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SAmerica.k1.json,1a9de0153281361bf6c8441ab9085c2df9a0c1c8,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SAmerica.k1.1a9de0153281361bf6c8441ab9085c2df9a0c1c8.json,0edcfab00aa1abb65d38866fbe458a6fb7f9022e25902432b4a87c3800eda2f8,1756,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SAmerica.k2.json,80845906535b0670b8d988e3cd2c7d99d3606d39,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SAmerica.k2.80845906535b0670b8d988e3cd2c7d99d3606d39.json,86abbf62b8ad3ada46593a4ba68e8741801a06316fabf4b0295149c9665d89c5,1747,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SAmerica.k3.json,b22b9eb32d77dd3c7b050f84d33c5f7a0c390251,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SAmerica.k3.b22b9eb32d77dd3c7b050f84d33c5f7a0c390251.json,88f1a4f8e7e7b024b9ed128f6ce9a01d7585c8848e2d55fef420247047d8f8f8,1757,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SAmerica.k4.json,450622b2c463d4e8a987c2ccf617116e08bf5d7c,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SAmerica.k4.450622b2c463d4e8a987c2ccf617116e08bf5d7c.json,a4841c02d95d573f9bd1903e0d6c042e3959b5bef3b287632ec5bbd8457d3939,1750,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SAmerica.k5.json,2cd74b7f465fb964843d4cc7ea07586508b6fde5,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SAmerica.k5.2cd74b7f465fb964843d4cc7ea07586508b6fde5.json,14a2b2b80303fc718c623c309e704766c319e18e519e354c6bc3efd3730dc9b7,1751,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SEAsia.json,5e291ecd7226d2336b3101e0951f941959f710ea,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SEAsia.5e291ecd7226d2336b3101e0951f941959f710ea.json,9d59a0119f3fcc68168ba53750877df12b8f1ee2b5639f4503a4f6ab8c837a7c,1630,100644,model-parameters,I,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,13,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SEAsia.k1.json,40866ae89922efd0aa010de5c0ae17dc833d216a,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SEAsia.k1.40866ae89922efd0aa010de5c0ae17dc833d216a.json,ac54b617694e2712a71805cdc8b3bd5bf3dffa6b6e05cf49cdfaa3a402f1b0c3,1746,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SEAsia.k2.json,cf21e2957b0a535ffc729ded011aa0f3c77ccd06,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SEAsia.k2.cf21e2957b0a535ffc729ded011aa0f3c77ccd06.json,a6991c5af5424794859b9ed8bb19c32da015a5ebf9988cf9439f37385a11cee9,1746,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SEAsia.k3.json,a7fc3d312f72e486df7d123ec7e522a9a129ff40,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SEAsia.k3.a7fc3d312f72e486df7d123ec7e522a9a129ff40.json,40466708438e8aea89f6c15604111f9f0d0a2281bf4e774352beb89ca3432875,1744,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SEAsia.k4.json,db9afa2c954fb74ab394a6987e8a42bfbb82afa1,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SEAsia.k4.db9afa2c954fb74ab394a6987e8a42bfbb82afa1.json,9402f545d9487c8166228e7e6bb3264fe28aadfadf217a70e0846d6bb71569d7,1744,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.Gtrop_SEAsia.k5.json,a7c1f1717ef43283e783c09cdf0f5e7a3debf5a6,model/other-models/commit-artifacts/by-path/models/C/params.Gtrop_SEAsia.k5.a7c1f1717ef43283e783c09cdf0f5e7a3debf5a6.json,32b565a643d9ca0e4ce375165f7f23a3b08ca7c0ca9770d0c3deac44fbd8d441,1745,100644,model-parameters,I,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),14,17,53582d73a70c373a9a1774003f8d735935631f8f,2026-08-06T13:55:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,10,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.H.json,9febbd43fe5c765eca3485c18c11be39a18288d1,model/other-models/commit-artifacts/by-path/models/C/params.H.9febbd43fe5c765eca3485c18c11be39a18288d1.json,fbae72395a12981f09e393579fcf005ed9bec3e49e9c76f0bc246cc731c3d56d,1598,100644,model-parameters,H,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),13,13,d2403d4477076187d97b4870a580e8764041710a,2026-08-06T03:30:34-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,13,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.H.k1.json,f644fcdcb9fdadd45bc1369dc93cb55059642b0b,model/other-models/commit-artifacts/by-path/models/C/params.H.k1.f644fcdcb9fdadd45bc1369dc93cb55059642b0b.json,263628f7b354cb1ace70376d5be8ca4aab9608aab0c777e95771bcabda8ec2db,1715,100644,model-parameters,H,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),13,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,3,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.H.k2.json,d75047f14c8926a24dcae1970fad311f3aa936f2,model/other-models/commit-artifacts/by-path/models/C/params.H.k2.d75047f14c8926a24dcae1970fad311f3aa936f2.json,233d429b1721639ccfe20e1af8975df83cc69fcef3cafb5ee1a87199d4276c1d,1712,100644,model-parameters,H,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),13,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,3,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.H.k3.json,1890c68165d364ba48019d97bbb07e486d5be611,model/other-models/commit-artifacts/by-path/models/C/params.H.k3.1890c68165d364ba48019d97bbb07e486d5be611.json,0e53f52540099917f6842c465f6709d9bce027107b7818a2aacd050149ed0f81,1713,100644,model-parameters,H,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),13,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,3,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.H.k4.json,dd1e64ac7eb01630bb34da34687d94d8dde0b16f,model/other-models/commit-artifacts/by-path/models/C/params.H.k4.dd1e64ac7eb01630bb34da34687d94d8dde0b16f.json,cfb7c77f4ae7a2f8de9f9e6678a2903e223c9c3b2f8fe39e2a87e1e5afb313f2,1709,100644,model-parameters,H,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),13,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,3,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.H.k5.json,909ed04b775893d0b88b79731f9783cf664bea78,model/other-models/commit-artifacts/by-path/models/C/params.H.k5.909ed04b775893d0b88b79731f9783cf664bea78.json,6bcc2511e1ca9c726649864270bdce29d5b424dac0b2737aff309493edd6a8c9,1712,100644,model-parameters,H,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),13,17,3fb01b4a06f1eddc8f9ac0ed73788ab6ee8f57bb,2026-08-18T03:46:27-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,3,coupled-refit-gfed5,coupled-refit-gfed5
models/C/params.PRE-coupled.json,f0ff71ef6db0cb8857ae40fdebed04007e363f00,model/other-models/commit-artifacts/by-path/models/C/params.PRE-coupled.f0ff71ef6db0cb8857ae40fdebed04007e363f00.json,3afbd924394ac557b7cc08413c43cfb3e1ffb9f1f84d599d25bc8ddfd9a2764b,1594,100644,model-parameters,C-development,predecessor,Model C (ED-coupled-consistent retune; rank #1 at 0.6713),12,11,9d346449731a4cf73f2a0787e0439571fbaf7e2a,2026-06-01T22:14:12-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,89,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.PRE-tropfix2.json,b3f96472307f86f0cff190afd1252ab86015e18e,model/other-models/commit-artifacts/by-path/models/C/params.PRE-tropfix2.b3f96472307f86f0cff190afd1252ab86015e18e.json,fde7fab8cf0a91b742cfd9a5c2b9b0602e57c3ce5eb6957794d038541622b7de,1512,100644,model-parameters,C-development,predecessor,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),12,13,7eee8b1cea3d8f317b80c7f62c5d76842702470f,2026-06-08T17:25:24-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,80,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africa.json,51e916fc2639b711ae71048a4453fb03985d638f,model/other-models/commit-artifacts/by-path/models/C/params.africa.51e916fc2639b711ae71048a4453fb03985d638f.json,f7279da1b71f96b225ae7d932b594860344c4b5807562ee8da8593e0cf77f322,1660,100644,model-parameters,C-development,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,13,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,65,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africa.k1.json,5650f643d5c8f2821d827d3399b34564a522376b,model/other-models/commit-artifacts/by-path/models/C/params.africa.k1.5650f643d5c8f2821d827d3399b34564a522376b.json,692fa8f18e0abd561ae98e07ea5505d9e263bfa6bff103030a609572074ae017,1776,100644,model-parameters,C-development,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,65,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africa.k2.json,b93b146b3b7cd79300fe637fe8d38b6622c2a54f,model/other-models/commit-artifacts/by-path/models/C/params.africa.k2.b93b146b3b7cd79300fe637fe8d38b6622c2a54f.json,0d5f6b525b4cf8f1d7c39614fe035d9977d661f76169de748d0e5f1929c92741,1775,100644,model-parameters,C-development,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,65,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africa.k3.json,b6b74d8d0c9ca63163f0a9139f558502ad27d9ce,model/other-models/commit-artifacts/by-path/models/C/params.africa.k3.b6b74d8d0c9ca63163f0a9139f558502ad27d9ce.json,23044448608679d7d1be57d978718244bfc0afe7b8f3dd97567c019dce464af3,1783,100644,model-parameters,C-development,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,65,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africa.k4.json,539aa478cbfef57cab2adb93b19461bb9f18a07f,model/other-models/commit-artifacts/by-path/models/C/params.africa.k4.539aa478cbfef57cab2adb93b19461bb9f18a07f.json,ff0c0eb21717b08721bef023e0a3b455d9ae5f733309776d609c2e91a238ef9c,1784,100644,model-parameters,C-development,optimizer-checkpoint,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),15,17,9451d1a02dfc9dd582c64e581e8045cfdcf67aa9,2026-06-10T20:57:03-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,65,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africacell.json,bf424a12f32a4e3f4fe66f7bfeee59c78c3a1adf,model/other-models/commit-artifacts/by-path/models/C/params.africacell.bf424a12f32a4e3f4fe66f7bfeee59c78c3a1adf.json,7abffd99dfe67442b0d2e9320ac43201f4bfc43e38307ef3dbe0c14c54174702,1696,100644,model-parameters,C-development,held-out-cells,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),16,13,0db07563d93cdb045e5dec86d00d2294d5a50ac5,2026-06-11T16:10:05-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,55,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
models/C/params.africafuel.json,7d59b1c519d9b9c92033a2964c221c5a52b4a481,model/other-models/commit-artifacts/by-path/models/C/params.africafuel.7d59b1c519d9b9c92033a2964c221c5a52b4a481.json,0d0f30827867f2a720b3956bf1b4c91228ff88b0d0ca834b6303d1bacfbb6282,1698,100644,model-parameters,C-development,committed-parameter-set,Model C (coupled-consistent retune; drivers + GPP from Lei's ED dump; GFED5 target),16,13,b77e29553af06505a26e3b0056bc4953846ee1c6,2026-06-10T23:29:21-04:00,11ee71418e597e977a4d49f6fda166e20c098e9f,2026-08-18T03:46:47-04:00,62,main;coupled-refit-gfed5;modelD-paper-params,coupled-refit-gfed5
